No,Keywords,Volume,Position,Est. Visits,Seo Difficulty,Ranking Url
975,tipos de pruebas,390,5,6,13,http://platzi.com/blog/tipos-de-pruebas-de-software/
976,cursos linkedin,320,5,6,20,http://platzi.com/cursos/estrategias-contenido-linkedin/
977,set python,260,5,6,18,http://platzi.com/tutoriales/4260-python-funciones/24761-tutorial-sobre-los-conjuntos-sets-en-python/
978,hacker online,480,5,6,37,http://platzi.com/clases/1583-ethical-hacking/19726-que-es-hacking-y-hacker-tipos-de-hacker/
979,teclado americano,210,5,6,22,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
980,net tools,210,5,6,20,http://platzi.com/tutoriales/2292-terminal/24833-instalamos-el-paquete-de-net-tools-en-ubuntu-y-consultar-ip/
981,amistad lealtad,210,5,6,1,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
982,dcl,480,5,6,29,http://platzi.com/tutoriales/50-sql-mysql-2016/1564-que-es-ddl-dml-dcl-y-tcl-integridad-referencial/
983,retos de programacion,390,5,6,36,http://platzi.com/comunidad/retos-de-programacion-para-cualquier-lenguaje-segundo-nivel-condicionales/
984,asincronos,1000,5,5,1,http://platzi.com/discusiones/1759-fundamentos-node/96193-porque-dicen-que-es-asincrono-a-que-se-refiere-este-termino/
985,tipos de cálculo,390,5,5,8,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
986,8 30 en inglés,210,5,5,5,http://platzi.com/clases/2395-fechas-horas-expresiones-simples/40069-telling-the-time/
987,teclado de signos,260,5,5,28,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
988,estudiar y trabajar,390,5,5,20,http://platzi.com/blog/10-consejos-para-trabajar-y-estudiar/
989,ejemplos de signos,480,5,5,13,http://platzi.com/tutoriales/1396-ortografia-basica/7611-14-ejemplos-sencillos-del-uso-de-los-signos-de-puntuacion/
990,tipos de capacitación,320,5,5,13,http://platzi.com/blog/emp-tipos-capacitacion-personal/
991,carreras en programacion,390,5,5,31,http://platzi.com/tutoriales/3208-programacion-basica/24458-donde-estudiar-programacion-en-colombia/
992,raiz de un cociente,390,5,5,5,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
993,signos de teclado,260,5,5,31,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
994,símbolos de teclado,480,5,5,11,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
995,letras mayúsculas y minúsculas,390,5,5,11,http://platzi.com/clases/1396-ortografia-basica/14438-mayusculas-y-minusculas/
996,voz pasiva ejemplos,260,5,5,13,http://platzi.com/blog/ea-ejemplos-voz-pasiva-ingles/
997,que son métricas,260,5,5,4,http://platzi.com/blog/que-es-una-metrica-para-que-sirve-y-su-importancia-en-los-negocios/
998,escritura del inglés,260,5,5,11,http://platzi.com/blog/ea-aprende-como-escribir-en-ingles-correctamente-con-estos-consejos/
999,elephantsql,210,5,5,39,http://platzi.com/clases/2011-despliegue-apps/31611-desplegando-una-base-de-datos-relacional-en-elepha/
1000,preguntas con wh,720,5,5,13,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41130-wh-questions-in-simple-present/
1001,humor gráfico,390,5,5,18,http://platzi.com/blog/hacer-humor-grafico/
1002,cuantas horas hay en una semana,320,5,5,5,http://platzi.com/clases/1749-gestion-tiempo/24672-cuantas-horas-tiene-una-semana/
1003,had have,480,5,5,18,http://platzi.com/clases/5349-primer-condicional-pasado-continuo/60715-havehad-para-hablar-de-obligaciones-en-el-pasado/
1004,simple present be,390,5,5,5,http://platzi.com/clases/2393-presente-simple-vocabulario-comun/41126-simple-present-verb-to-be/
1005,signos y símbolos,720,5,5,14,http://platzi.com/tutoriales/1668-marca-visual/9358-diferencia-entre-signo-y-simbolo/
1006,github education,720,5,5,41,http://platzi.com/tutoriales/1557-git-github/5899-como-obtener-github-student-developer-pack/
1007,como despejar ecuaciones,390,5,5,26,http://platzi.com/clases/1393-fundamentos-matematicas/14419-notacion-cientifica3473/
1008,operaciones de matemáticas,390,5,5,41,http://platzi.com/clases/3221-pensamiento-logico/50669-que-es-una-operacion-matematica/
1009,paradigmas de programación,320,5,5,13,http://platzi.com/blog/paradigmas-programacion/
1010,christian van der henst,210,5,5,14,http://platzi.com/profes/cvander/
1011,que es un roadmap,320,5,5,6,http://platzi.com/blog/amb-roadmap-que-es/
1012,inferencias logicas,390,5,5,18,http://platzi.com/tutoriales/1444-pensamiento-logico-2018/5970-que-es-la-inferencia-logica/
1013,oración con has,260,5,5,13,http://platzi.com/blog/ea-verbos-en-ingles-have-y-has-cuando-se-utilizan/
1014,formula utilidad neta,260,5,5,13,http://platzi.com/clases/2359-business-intelligence/38722-income-statement-simplificado-utilidad-bruta-opera/
1015,cursos de e commerce,260,5,5,28,http://platzi.com/escuela/ecommerce/
1016,solidity,390,5,5,17,http://platzi.com/clases/2561-smart-contracts/42813-que-es-solidity/
1017,heap,390,5,5,27,http://platzi.com/clases/1798-javascript-navegador/25686-memory-heap/
1018,letra mayúscula y minúscula,390,5,5,12,http://platzi.com/clases/1396-ortografia-basica/14438-mayusculas-y-minusculas/
1019,tipos de capacitaciones,320,5,5,13,http://platzi.com/blog/emp-tipos-capacitacion-personal/
1020,k que significa,480,5,5,13,http://platzi.com/discusiones/1888-facebook-ads/138103-que-significa-la-letra-k/
1021,simbolos de teclado,480,5,5,12,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
1022,que es la diversión,320,5,5,5,http://platzi.com/clases/1783-diseno-videojuegos/25588-que-es-la-diversion/
1023,fiat significado,320,5,5,8,http://platzi.com/discusiones/5285-stablecoins/307389-alguien-saber-que-significa-la-palabra-fiat/
1024,potencias propiedades,590,5,4,29,http://platzi.com/clases/1393-fundamentos-matematicas/14410-potenciacion-y-sus-propiedades/
1025,leyes de la multiplicación,210,5,4,5,http://platzi.com/clases/1449-algebra/16203-leyes-de-los-exponentes-multiplicacion-y-division/
1026,gists,880,5,4,21,http://platzi.com/clases/11059-gitgithub/71824-github-gists/
1027,que es cálculo,320,5,4,13,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
1028,html semantico,320,5,4,6,http://platzi.com/clases/1802-accesibilidad-web/26072-que-es-el-html-semantico-y-por-que-es-importante/
1029,cursos de informatica,320,5,4,15,http://platzi.com/cursos/
1030,radicación de números racionales,260,5,4,5,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1031,que es roadmap,320,5,4,13,http://platzi.com/blog/amb-roadmap-que-es/
1032,diagrama de control,260,5,4,13,http://platzi.com/clases/2248-analisis-datos-proyecto/36929-diagramas-de-control/
1033,tabla de verdad conjuncion,480,5,4,7,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
1034,como calcular el interés de una tarjeta de crédito,260,5,4,5,http://platzi.com/blog/interes-tarjeta-credito/
1035,estructuras de control,390,5,4,13,http://platzi.com/clases/3222-pensamiento-logico-estructuras/50892-que-son-las-estructuras-de-control/
1036,ley de figura y fondo,390,5,4,5,http://platzi.com/blog/ejemplos-ley-gestalt/
1037,leyes de gestalt continuidad,210,5,4,5,http://platzi.com/blog/ejemplos-ley-gestalt/
1038,cuanto gana un programador,210,5,4,5,http://platzi.com/tutoriales/3208-programacion-basica/24348-descubre-cuanto-gana-un-programador-en-mexico-colombia-argentina-y-ee-uu-en-2023/
1039,estructura de control,390,5,4,13,http://platzi.com/clases/3222-pensamiento-logico-estructuras/50892-que-son-las-estructuras-de-control/
1040,software de diseño,260,5,4,54,http://platzi.com/blog/egd-herramientas-diseno-grafico/
1041,ganar dinero con trading,480,5,4,2,http://platzi.com/blog/se-puede-ganar-dinero-haciendo-trading/
1042,qué son métricas,260,5,4,5,http://platzi.com/blog/que-es-una-metrica-para-que-sirve-y-su-importancia-en-los-negocios/
1043,que es plan de vida,390,5,4,5,http://platzi.com/blog/que-es-un-plan-de-vida-crea-el-tuyo-en-9-pasos/
1044,bits a bytes,260,5,4,13,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1045,ejemplos de voz pasiva,170,5,4,5,http://platzi.com/blog/ea-ejemplos-voz-pasiva-ingles/
1046,como armar,590,5,4,9,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
1047,pilares de la poo,210,5,4,5,http://platzi.com/clases/10002-python/70196-los-4-pilares-de-la-programacion-orientada-a-objet/
1048,portafolio como se hace,260,5,4,6,http://platzi.com/blog/por-que-necesitas-portafolio-profesional/
1049,tableau que es,260,5,4,8,http://platzi.com/blog/que-es-tableau/
1050,talleres de inglés,590,5,4,43,http://platzi.com/escuela/ingles/
1051,cobol lenguaje,320,5,4,3,http://platzi.com/blog/que-es-cobol/
1052,solucionador de cubo rubik,210,5,4,21,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
1053,algoritmo de ordenamiento,390,5,4,13,http://platzi.com/tutoriales/1469-algoritmos-practico/6031-que-es-un-algoritmo-de-ordenamiento/
1054,no code,320,5,4,7,http://platzi.com/blog/no-code-learning-path/
1055,ámbitos de la vida,260,5,4,5,http://platzi.com/clases/2235-crecimiento-personal/36425-reconoce-las-areas-de-tu-vida/
1056,metodologías de diseño,260,5,4,13,http://platzi.com/blog/metodologias-de-diseno-user-centered-design/
1057,this is my family,260,5,3,5,http://platzi.com/discusiones/2393-presente-simple-vocabulario-comun/210737-to-introduce-my-family-how-i-say-it-gt-this-is-my-family-gt-these-are-my-family/
1058,tipo de redes de computadoras,320,5,3,1,http://platzi.com/clases/2225-redes/35582-clasificacion-de-las-redes-computacionales/
1059,paradigmas de programacion,590,5,3,5,http://platzi.com/blog/paradigmas-programacion/
1060,covarianza fórmula,210,5,3,5,http://platzi.com/tutoriales/1269-probabilidad-estadistica-2018/3322-como-se-calcula-la-covarianza-entre-dos-variables/
1061,do y does cuando se usa,210,5,3,6,http://platzi.com/discusiones/2393-presente-simple-vocabulario-comun/190413-cuando-usamos-do-and-does-igual-se-pone-el-pronombre/
1062,cuanto gana programador,210,5,3,13,http://platzi.com/tutoriales/3208-programacion-basica/24348-descubre-cuanto-gana-un-programador-en-mexico-colombia-argentina-y-ee-uu-en-2023/
1063,habitos saludables en inglés,720,5,3,5,http://platzi.com/blog/ea-vocabulario-salud-ingles/
1064,quiz en plural,210,5,3,13,http://platzi.com/discusiones/3093-ingles-basico-principiantes/248746-me-quedo-la-duda-en-el-minuto-116-donde-forma-el-plural-con-la-palabra-quiz-ya-que-la-palabra-quiz-se-escribe-con-un-sola-letra-z-pero/
1065,disyunción tabla de verdad,320,5,3,2,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
1066,como hacer backslash,210,5,3,13,http://platzi.com/discusiones/1050-programacion-basica/168320-estimados-me-puede-ayudar-a-como-poner-el-back-slash-en-el-teclado-por-fa-hice-copy-paste-de-internet/
1067,normalización base de datos,210,5,3,2,http://platzi.com/blog/normalizar-una-base-de-datos-y-no-morir-en-el-intento/
1068,hábitos saludables en inglés,720,5,3,5,http://platzi.com/blog/ea-vocabulario-salud-ingles/
1069,do o does,590,5,3,13,http://platzi.com/discusiones/2393-presente-simple-vocabulario-comun/190413-cuando-usamos-do-and-does-igual-se-pone-el-pronombre/
1070,tipos de probabilidad,590,5,3,10,http://platzi.com/clases/2081-ds-probabilidad/33060-tipos-de-probabilidad/
1071,cinco palabras sobreesdrújulas,590,5,3,13,http://platzi.com/clases/1396-ortografia-basica/14461-palabras-sobreesdrujulas/
1072,la lealtad y la amistad,210,5,3,5,http://platzi.com/blog/cual-es-el-significado-de-la-amistad/
1073,tipos de contrastes,210,5,3,13,http://platzi.com/clases/1228-fundamentos-diseno/10123-que-es-el-contraste/
1074,normalizacion base de datos,210,5,3,2,http://platzi.com/blog/normalizar-una-base-de-datos-y-no-morir-en-el-intento/
1075,covarianza formula,210,5,3,1,http://platzi.com/tutoriales/1269-probabilidad-estadistica-2018/3322-como-se-calcula-la-covarianza-entre-dos-variables/
1076,ejemplo de voz pasiva,170,5,3,5,http://platzi.com/blog/ea-ejemplos-voz-pasiva-ingles/
1077,la radicación,210,5,3,1,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1078,mern stack,210,5,3,19,http://platzi.com/blog/que-es-mern-stack-javascript/
1079,cuanto colores existen,590,5,3,14,http://platzi.com/tutoriales/1906-diseno-programadores/8170-cuantos-tipos-de-colores-existen/
1080,clases online,210,5,2,81,http://platzi.com/
1081,que es el cálculo,260,5,2,28,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
1082,que es la radicación en matemáticas,260,5,2,5,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1083,aplicaciones web que es,260,5,2,3,http://platzi.com/blog/que-son-aplicaciones-web/
1084,que es el calculo,260,5,2,14,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
1085,qué son las redes de computadoras,260,5,2,16,http://platzi.com/clases/2225-redes/35579-que-son-las-redes-computacionales/
1086,características de una comunidad,880,5,2,6,http://platzi.com/clases/2665-fundamentos-comunidades/44727-que-es-una-comunidad/
1087,que es aplicaciones web,260,5,2,12,http://platzi.com/blog/que-son-aplicaciones-web/
1088,que es api restful,260,5,2,4,http://platzi.com/clases/1638-api-rest/21611-que-significa-rest-y-que-es-una-api-restful/
1089,qué es el cálculo,260,5,2,10,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
1090,que es tableau,260,5,1,2,http://platzi.com/blog/que-es-tableau/
1091,roadmap que es,260,5,1,14,http://platzi.com/blog/amb-roadmap-que-es/
1092,en que año se creo google,260,5,1,28,http://platzi.com/blog/historia-de-google/
1093,tipo de datos en programación,590,5,1,5,http://platzi.com/clases/2646-php/44440-tipos-de-datos/
1094,que es express,210,5,1,13,http://platzi.com/clases/1437-express-js/15697-que-es-express-y-para-que-sirve/
1095,que es un paradigma de programacion,210,5,1,7,http://platzi.com/blog/paradigmas-programacion/
1096,cuando se usa do y does,590,5,1,6,http://platzi.com/discusiones/2393-presente-simple-vocabulario-comun/190413-cuando-usamos-do-and-does-igual-se-pone-el-pronombre/
1097,paradigmas de la programación,590,5,1,5,http://platzi.com/blog/paradigmas-programacion/
1098,pretexting,210,5,1,31,http://platzi.com/clases/2238-ingenieria-social/37097-que-es-el-pretexting-y-cual-es-su-proceso-es-ilega/
1099,cubo rubik,22200,6,97,34,http://platzi.com/blog/7-pasos-para-resolver-y-memorizar-el-algoritmo-del-cubo-de-rubbik/
1100,lenguaje algebraico,2400,6,90,24,http://platzi.com/clases/1449-algebra/15885-lenguaje-algebraico-y-expresiones-algebraicas/
1101,contenido audiovisual,1900,6,76,21,http://platzi.com/ruta/contenido-audiovisual/
1102,qué sentimientos,1900,6,76,13,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
1103,front end,3600,6,76,13,http://platzi.com/blog/que-es-frontend-y-backend/
1104,emociones negativos,1900,6,76,29,http://platzi.com/clases/1614-inteligencia-emocional/20960-emociones-positivas-y-emociones-negativas-emocione/
1105,electron software,3600,6,76,64,http://platzi.com/blog/aplicaciones-escritorio-electron-js/
1106,matematicas operaciones,2900,6,73,37,http://platzi.com/clases/3221-pensamiento-logico/50669-que-es-una-operacion-matematica/
1107,teclado ingles,1600,6,68,23,http://platzi.com/tutoriales/2042-prework-windows/14645-y-donde-amp-estan-algunos-simbolos-en-mi-teclado/
1108,qué decisión,1000,6,64,9,http://platzi.com/clases/2981-tomar-decisiones-trabajo/48309-que-es-una-decision/
1109,cursos online,1600,6,57,67,http://platzi.com/
1110,porque es import,4400,6,44,22,http://platzi.com/tutoriales/1244-preprocesador-sass/7608-por-que-use-es-mejor-que-import/
1111,engagement,9900,6,44,46,http://platzi.com/clases/2314-terminos-marketing-digital/39244-que-es-engagement-y-como-funciona/
1112,propiedad de los exponentes,2400,6,38,28,http://platzi.com/clases/1449-algebra/16203-leyes-de-los-exponentes-multiplicacion-y-division/
1113,hackerrank,5400,6,37,26,http://platzi.com/tutoriales/1050-basico-programacion/1918-hackerrank-plataforma-online-para-practicar-codigo/
1114,rango y dominio de una función,2400,6,36,30,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
1115,digital marketing curso,2400,6,33,46,http://platzi.com/escuela/marketing/
1116,conversion tasas de interes,2900,6,31,13,http://platzi.com/clases/3440-matematicas-financieras/54132-conversion-de-tasas-de-interes/
1117,exponentes,2400,6,24,36,http://platzi.com/clases/1449-algebra/16203-leyes-de-los-exponentes-multiplicacion-y-division/
1118,que es la radicación,2400,6,24,20,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1119,predeciblemente,2400,6,24,19,http://platzi.com/clases/2915-economia-del-comportamiento/47816-predeciblemente-irracional/
1120,que es la radicacion,2400,6,24,21,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1121,pitch que es,3600,6,23,38,http://platzi.com/blog/que-es-pitch-negocios/
1122,cual es la funcion,2900,6,23,14,http://platzi.com/clases/1393-fundamentos-matematicas/14426-que-es-una-funcion/
1123,qué es un circuito,2900,6,23,40,http://platzi.com/clases/1609-electronica/21638-que-es-un-circuito-conceptos-basicos-de-circuitos-/
1124,ejemplo de una base de datos,1900,6,22,34,http://platzi.com/blog/bases-de-datos-que-son-que-tipos-existen/
1125,que es un bit,1900,6,20,39,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1126,ejemplos de base de datos,1900,6,20,32,http://platzi.com/blog/bases-de-datos-que-son-que-tipos-existen/
1127,que es un byte,1600,6,19,20,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1128,qué es un byte,1300,6,18,19,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1129,que es engagement,1600,6,17,23,http://platzi.com/clases/2314-terminos-marketing-digital/39244-que-es-engagement-y-como-funciona/
1130,que es bytes,1600,6,17,22,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1131,qué es un objeto,1600,6,16,44,http://platzi.com/tutoriales/1474-oop/8410-que-es-un-objeto-2/
1132,que significa airbnb,1300,6,15,19,http://platzi.com/discusiones/2475-glosario-ux/192533-hola-me-pueden-ayudar-no-entiendo-lo-que-significa-airbnb/
1133,dueño de google,880,6,14,15,http://platzi.com/blog/historia-de-google/
1134,scarf,2400,6,13,35,http://platzi.com/discusiones/1370-ingles-gramatica/109666-cual-es-la-diferencia-entre-scarf-y-scarves-gracias/
1135,net core,720,6,13,34,http://platzi.com/tutoriales/1375-fundamentos-csharp-2/6356-10-diferencias-entre-net-core-y-net-framework/
1136,assets,2400,6,13,31,http://platzi.com/discusiones/2053-introweb/127736-que-son-los-assets-2/
1137,repl.it python,590,6,13,16,http://platzi.com/tutoriales/4227-python-fundamentos/30474-como-programar-en-python-rapido-usando-replit/
1138,que es el rango de una funcion,480,6,12,11,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
1139,series matemáticas,590,6,12,18,http://platzi.com/tutoriales/1444-pensamiento-logico-2018/6426-series-numericas-y-clasificacion/
1140,como hacer un portafolio,1000,6,12,34,http://platzi.com/blog/por-que-necesitas-portafolio-profesional/
1141,que es término algebraico,480,6,12,5,http://platzi.com/clases/1449-algebra/15885-lenguaje-algebraico-y-expresiones-algebraicas/
1142,quien es el dueño de google,720,6,12,17,http://platzi.com/blog/historia-de-google/
1143,gcc,2400,6,12,45,http://platzi.com/tutoriales/1189-algoritmos-2017/1901-como-instalar-gcc-para-compilar-programas-en-c-desde-la-consola-en-windows/
1144,qué es puntualidad,480,6,11,13,http://platzi.com/blog/puntualidad/
1145,que es una clase,590,6,11,35,http://platzi.com/tutoriales/1474-oop/8411-que-es-una-clase/
1146,hacking etico,480,6,11,3,http://platzi.com/cursos/ethical-hacking/
1147,cuales son los sentimientos,880,6,11,4,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
1148,que es calculo,720,6,11,33,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
1149,prepositional verbs,480,6,11,18,http://platzi.com/clases/2414-prefijos-adjetivos/42222-prepositional-vs-phrasal-verbs/
1150,que es la abstracción,880,6,11,33,http://platzi.com/tutoriales/1474-oop/9595-abstraccion-que-es-como-desarrollarla/
1151,cientifico de datos,880,6,11,66,http://platzi.com/tutoriales/4227-python-fundamentos/27118-donde-estudiar-ciencia-de-datos-en-colombia/
1152,potencia de una raiz,1300,6,11,23,http://platzi.com/clases/1393-fundamentos-matematicas/14411-radicacion-y-sus-propiedades/
1153,qué es bit,720,6,11,16,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1154,que es bit,720,6,11,16,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1155,quien es mentor,590,6,10,28,http://platzi.com/clases/3647-plan-carrera/56560-quien-es-un-mentor/
1156,cuando se creo google,590,6,10,25,http://platzi.com/blog/historia-de-google/
1157,las propiedades,480,6,10,10,http://platzi.com/clases/3221-pensamiento-logico/50670-propiedades-y-orden-de-las-operaciones/
1158,rango y dominio,480,6,10,8,http://platzi.com/clases/2612-calculo-diferencial/43599-funciones-dominio-y-rango/
1159,adjectives and adverbs,590,6,10,58,http://platzi.com/clases/2413-cantidad-gerundios/40815-adverbs-and-adjectives/
1160,cuando se creó google,590,6,10,25,http://platzi.com/blog/historia-de-google/
1161,json stringify,480,6,10,28,http://platzi.com/clases/2419-javascript-poo-intermedio/39813-jsonparse-y-jsonstringify/
1162,red de computadoras,480,6,9,12,http://platzi.com/clases/2225-redes/35579-que-son-las-redes-computacionales/
1163,ejemplo de sentimiento,480,6,9,3,http://platzi.com/clases/1614-inteligencia-emocional/20890-identificar-emociones-y-sentimientos/
1164,trinomio cuadrado perfecto por adicion y sustraccion,480,6,9,5,http://platzi.com/clases/1449-algebra/16061-tcp-por-adicion-y-sustraccion/
1165,mentalidad de crecimiento,480,6,9,14,http://platzi.com/clases/2494-proposito/42509-la-mentalidad-de-crecimiento-de-carol-dweck/
1166,guionista teatral,480,6,9,18,http://platzi.com/discusiones/1716-produccion-audiovisual-cinematografica/101632-hola-un-guionista-es-lo-mismo-que-un-dramaturgo-o-dramaturgo-es-un-termino-que-solo-se-usa-en-el-teatro-no-en-el-cine-saludos/
1167,pregunta y respuesta en inglés,480,6,9,6,http://platzi.com/blog/ea-preguntas-respuestas-ingles/
1168,conjunción tabla de verdad,480,6,9,6,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
1169,simbolo de angulo,720,6,8,20,http://platzi.com/clases/2884-notacion-matematica/47330-simbolos-geometricos/
1170,autómatas,880,6,8,4,http://platzi.com/tutoriales/1301-expresiones-regulares/9400-introduccion-a-los-automatas/
1171,símbolo de angulo,720,6,8,23,http://platzi.com/clases/2884-notacion-matematica/47330-simbolos-geometricos/
1172,recap que es,1300,6,8,32,http://platzi.com/discusiones/1175-ventas/120449-que-es-recap/
1173,c level,390,6,7,18,http://platzi.com/discusiones/2168-analitica-instrumentacion/135976-que-es-un-c-level/
1174,cuáles son las palabras sobreesdrújulas,480,6,7,5,http://platzi.com/clases/1396-ortografia-basica/14461-palabras-sobreesdrujulas/
1175,todo numero elevado a 0,480,6,7,3,http://platzi.com/discusiones/1393-fundamentos-matematicas/129182-podrian-explicarme-ustedes-con-sus-palabras-por-que-cero-elevado-a-la-cero-es-1/
1176,tipos de calculo,390,6,7,14,http://platzi.com/clases/2612-calculo-diferencial/43598-para-que-sirve-el-calculo/
1177,como crear una aplicacion,480,6,7,29,http://platzi.com/blog/como-crear-una-app/
1178,cómo crear una aplicación,480,6,7,29,http://platzi.com/blog/como-crear-una-app/
1179,tudo bem,390,6,7,18,http://platzi.com/discusiones/1477-portugues/52761-hay-alguna-diferencia-entre-tudo-bom-tudo-bem/
1180,z index,260,6,6,20,http://platzi.com/tutoriales/2467-frontend-developer/26778-como-utilizar-z-index-la-superposicion-por-capas/
1181,poker escalera,720,6,6,28,http://platzi.com/discusiones/1835-programacion-estocastica/108625-una-duda-sobre-poker-es-posible-la-escalera-jqka2/
1182,plan de vida que es,390,6,6,5,http://platzi.com/blog/que-es-un-plan-de-vida-crea-el-tuyo-en-9-pasos/
1183,tabla de verdad disyunción,390,6,6,6,http://platzi.com/clases/3221-pensamiento-logico/50676-que-son-las-tablas-de-verdad/
1184,el contraste,390,6,6,13,http://platzi.com/clases/1228-fundamentos-diseno/10123-que-es-el-contraste/
1185,que es un plan de vida,390,6,6,5,http://platzi.com/blog/que-es-un-plan-de-vida-crea-el-tuyo-en-9-pasos/
1186,trinomio cuadrado perfecto por adición y sustracción,390,6,6,5,http://platzi.com/clases/1449-algebra/16061-tcp-por-adicion-y-sustraccion/
1187,sobresdrújulas,480,6,6,31,http://platzi.com/clases/1396-ortografia-basica/14461-palabras-sobreesdrujulas/
1188,plotly,880,6,6,37,http://platzi.com/tutoriales/1794-pandas/7888-crea-impactantes-visualizaciones-en-tus-notebooks-con-python-y-plotly/
1189,cursos de servicio al cliente,390,6,6,20,http://platzi.com/blog/emp-cursos-capacitacion-atencion-cliente-empresas/
1190,git merge,590,6,6,33,http://platzi.com/clases/1557-git-github/19939-funcion-de-ramas-con-git-mer-7/
1191,re python,260,6,6,16,http://platzi.com/blog/expresiones-regulares-python/
1192,crip,1300,6,6,31,http://platzi.com/clases/2406-aprendizaje-discapacidad/40146-la-teoria-crip/
1193,escalera poker,720,6,6,24,http://platzi.com/discusiones/1835-programacion-estocastica/108625-una-duda-sobre-poker-es-posible-la-escalera-jqka2/
1194,escuelas de negocios,390,6,6,22,http://platzi.com/escuela/negocios/
1195,20 preguntas,260,6,6,4,http://platzi.com/blog/ea-preguntas-respuestas-ingles/
1196,cursos sql,720,6,5,6,http://platzi.com/cursos/sql-mysql/
1197,parts of the house vocabulary,320,6,5,20,http://platzi.com/clases/1371-ingles-conversacion-2018/13764-vocabulary-parts-of-the-house-and-furniture/
1198,colores en css,390,6,5,12,http://platzi.com/tutoriales/2467-frontend-developer/24713-sistema-de-colores-en-css/
1199,textos cortos con signos de puntuacion,320,6,5,5,http://platzi.com/tutoriales/1396-ortografia-basica/7611-14-ejemplos-sencillos-del-uso-de-los-signos-de-puntuacion/
1200,airbnb significado,390,6,5,8,http://platzi.com/discusiones/2475-glosario-ux/192533-hola-me-pueden-ayudar-no-entiendo-lo-que-significa-airbnb/
1201,oh my posh,1000,6,5,26,http://platzi.com/tutoriales/2042-prework-windows/9265-personaliza-tu-powershell-con-oh-my-posh/
1202,analisis de grafica,390,6,5,14,http://platzi.com/clases/7963-ai/66228-analisis-automatico-de-graficas-e-imagenes/
1203,part of the house vocabulary,320,6,5,11,http://platzi.com/clases/1371-ingles-conversacion-2018/13764-vocabulary-parts-of-the-house-and-furniture/
1204,qué significa bits,320,6,5,16,http://platzi.com/clases/1098-ingenieria/6549-que-son-bits-y-bytes/
1205,programas de programación,390,6,5,15,http://platzi.com/escuela/programacion-software/
1206,backslash ascii,260,6,5,18,http://platzi.com/discusiones/1050-programacion-basica/168320-estimados-me-puede-ayudar-a-como-poner-el-back-slash-en-el-teclado-por-fa-hice-copy-paste-de-internet/
1207,yoda star wars,390,6,5,8,http://platzi.com/blog/star-wars-yoda-lecciones/
